engine,outcome,copredictor,sample,estimator,reg_weight,se,estimate,std_error,statistic,df,n,fmi,m,predictor,construction,item_set,noop,cell_weight,measure,pred_form,family,positive_outcome,p,sig,supports_claim,r,r_ca
mice_pmm,mlib,other,all,fe_country,n_eff,clustered,0.0027822297144066404,0.001266682655077617,2.1964694181717968,236.326389258089,270,0.011069282137238925,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,FALSE,0.02903028292092064,TRUE,TRUE,0.14144276803896255,-0.14144276803896255
mice_pmm,mpos,other,all,fe_country,n_eff,conventional,-0.007874257824320673,8.894354054955405e-4,-8.853096892329809,235.09464577717333,270,0.015156737004104325,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,TRUE,2.105176960899434e-16,TRUE,TRUE,-0.5000297689028965,-0.5000297689028965
mice_pmm,mpos,other,all,fe_country,n_eff,clustered,-0.007874257824320673,0.00139547597905289,-5.6427039537183115,236.33880454632606,270,0.011024167283601033,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,TRUE,4.7704011747439285e-8,TRUE,TRUE,-0.3445680085269462,-0.3445680085269462
mice_pmm,mneg,other,all,fe_country,n_eff,conventional,0.007874205918747048,8.894497430471406e-4,8.852895827223502,235.09318372655773,270,0.015161205545541482,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,FALSE,2.108083669582055e-16,TRUE,TRUE,0.5000224180144507,-0.5000224180144507
mice_pmm,mneg,other,all,fe_country,n_eff,clustered,0.007874205918747048,0.0013954889874183444,5.642614158721764,236.33829490963174,270,0.011026021056312606,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,FALSE,4.772604480040362e-8,TRUE,TRUE,0.34456350365278743,-0.34456350365278743
mice_pmm,mcosmo,other,all,fe_country,pop,conventional,-0.0065120002313669096,7.149180258475211e-4,-9.108736940360489,222.54283303540808,270,0.04107679522237127,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,TRUE,4.9339272917274033e-17,TRUE,TRUE,-0.521127604773127,-0.521127604773127
mice_pmm,mcosmo,other,all,fe_country,pop,clustered,-0.0065120002313669096,0.0015362449644828694,-4.238907454163066,235.04190493006408,270,0.015317448303578436,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,TRUE,3.228928663777796e-5,TRUE,TRUE,-0.2664924346425883,-0.2664924346425883
mice_pmm,mutil,other,all,fe_country,pop,conventional,-0.002068755969724377,3.8133315498381975e-4,-5.425061898465545,226.46708295816853,270,0.03450210894402672,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,TRUE,1.4844560422489532e-7,TRUE,TRUE,-0.33913368571459696,-0.33913368571459696
mice_pmm,mutil,other,all,fe_country,pop,clustered,-0.002068755969724377,7.005462941947043e-4,-2.95306104231479,234.81730256844205,270,0.01599107589569239,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,TRUE,0.003465902737337756,TRUE,TRUE,-0.1892296433195287,-0.1892296433195287
mice_pmm,mcomm,other,all,fe_country,pop,conventional,0.0054031266156901415,5.19298693920298e-4,10.40466051416531,212.46160418213495,270,0.05541353310781324,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,FALSE,9.354727810703036e-21,TRUE,TRUE,0.5809862640911022,-0.5809862640911022
mice_pmm,mcomm,other,all,fe_country,pop,clustered,0.0054031266156901415,0.0011809809542345712,4.575117487133455,234.35530012545397,270,0.0173261863979092,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,FALSE,7.717184983582294e-6,TRUE,TRUE,0.28634387712020104,-0.28634387712020104
mice_pmm,mlib,other,all,fe_country,pop,conventional,0.0031775313320763668,7.219612029597712e-4,4.401249428708462,232.23201289459683,270,0.022792545225647155,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,FALSE,1.6415194673994086e-5,TRUE,TRUE,0.27747129813938404,-0.27747129813938404
mice_pmm,mlib,other,all,fe_country,pop,clustered,0.0031775313320763668,0.0026730226613706993,1.188740887982955,236.803672114344,270,0.009261479659797948,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,FALSE,0.23573236484677762,FALSE,TRUE,0.07701955919899042,-0.07701955919899042
mice_pmm,mpos,other,all,fe_country,pop,conventional,-0.008580756201091286,8.912509253661777e-4,-9.627766947412495,232.03646233035548,270,0.02325264478269823,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,TRUE,1.1261814731401407e-18,TRUE,TRUE,-0.5342741018691709,-0.5342741018691709
mice_pmm,mpos,other,all,fe_country,pop,clustered,-0.008580756201091286,0.002101483690436026,-4.08318952944665,236.37153922636793,270,0.010904762955021066,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,TRUE,6.0822796216513126e-5,TRUE,TRUE,-0.25668561896666237,-0.25668561896666237
mice_pmm,mneg,other,all,fe_country,pop,conventional,0.00858065794776651,8.91261210897767e-4,9.627545598134152,232.0475008808425,270,0.023226834211878274,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,FALSE,1.127592854781828e-18,TRUE,TRUE,0.5342562441825681,-0.5342562441825681
mice_pmm,mneg,other,all,fe_country,pop,clustered,0.00858065794776651,0.0021014317746576474,4.0832436490422905,236.37275472969168,270,0.010900316500309787,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,FALSE,6.080947116030632e-5,TRUE,TRUE,0.25668818047352476,-0.25668818047352476
mice_pmm,mcosmo,other,all,re,none,conventional,-0.005542396251307679,8.423708250899693e-4,-6.579520665041699,260.68583332914784,270,0.014769085374264843,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,TRUE,2.5735739227362723e-10,TRUE,TRUE,-0.37737633343610444,-0.37737633343610444
mice_pmm,mcosmo,other,all,re,none,clustered,-0.005542396251307679,0.0011956858244771503,-4.635328225732925,261.98659907724647,270,0.01106124541026691,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,TRUE,5.625805956169069e-6,TRUE,TRUE,-0.27531174800803077,-0.27531174800803077
mice_pmm,mutil,other,all,re,none,conventional,-0.0022552941523055407,4.4872678222580126e-4,-5.025985168789562,261.36323906301556,270,0.012914171467931805,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,TRUE,9.301934469556817e-7,TRUE,TRUE,-0.29686917373744437,-0.29686917373744437
mice_pmm,mutil,other,all,re,none,clustered,-0.0022552941523055407,4.991455015406571e-4,-4.518310082619946,261.72513845474,270,0.011857879978016893,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,TRUE,9.443777802181035e-6,TRUE,TRUE,-0.2689945604183794,-0.2689945604183794
mice_pmm,mcomm,other,all,re,none,conventional,0.005291254279492674,6.296978162480532e-4,8.402846798833936,261.51477325159294,270,0.012478015224797221,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,FALSE,2.819608906454992e-15,TRUE,TRUE,0.461080999609243,-0.461080999609243
mice_pmm,mcomm,other,all,re,none,clustered,0.005291254279492674,0.0011778731566439576,4.492210599797285,262.65863641598787,270,0.008856604143104912,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,FALSE,1.0569942022400056e-5,TRUE,TRUE,0.2671103857871314,-0.2671103857871314
mice_pmm,mlib,other,all,re,none,conventional,0.0029194679510575502,6.295535245058321e-4,4.637362571116071,259.2574394305808,270,0.018282052017122952,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,FALSE,5.6004409753539775e-6,TRUE,TRUE,0.27675880521541424,-0.27675880521541424
mice_pmm,mlib,other,all,re,none,clustered,0.0029194679510575502,0.0010927965689515146,2.671556659313671,262.00098186742593,270,0.011016530933793924,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,FALSE,0.008022983910790302,TRUE,TRUE,0.16284585925606718,-0.16284585925606718
mice_pmm,mpos,other,all,re,none,conventional,-0.008129101632315379,9.665616238382322e-4,-8.410329390106119,261.1981025993974,270,0.013380089559294499,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,TRUE,2.6931946172907908e-15,TRUE,TRUE,-0.4616242467352335,-0.4616242467352335
mice_pmm,mpos,other,all,re,none,clustered,-0.008129101632315379,0.0013691700238794204,-5.937247741724799,262.20111676348233,270,0.010383961195878979,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,TRUE,9.159192112092765e-9,TRUE,TRUE,-0.34425218402160385,-0.34425218402160385
mice_pmm,mneg,other,all,re,none,conventional,0.008129097857207926,9.665790993683241e-4,8.410173427627837,261.19532712159486,270,0.013387839985294447,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,FALSE,2.6961162895029616e-15,TRUE,TRUE,0.4616194404203916,-0.4616194404203916
mice_pmm,mneg,other,all,re,none,clustered,0.008129097857207926,0.0013692158024805352,5.937046477612129,262.19994215521217,270,0.01038773218246885,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,FALSE,9.169146845174975e-9,TRUE,TRUE,0.3442425769695653,-0.3442425769695653
mice_pmm,mcosmo,other,all,pooled_cl,none,conventional,0.0010556246447855852,0.0010494407015555075,1.0058926085303455,262.3830086549463,270,0.009791163644800623,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,TRUE,0.3153939666781771,FALSE,FALSE,0.06197948951735571,0.06197948951735571
mice_pmm,mcosmo,other,all,pooled_cl,none,clustered,0.0010556246447855852,0.0021224839291354254,0.4973534217597512,262.90200032008704,270,0.007990166192282579,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,TRUE,0.6193555397507584,FALSE,FALSE,0.03065942110893693,0.03065942110893693
mice_pmm,mutil,other,all,pooled_cl,none,conventional,3.682118585197428e-4,6.591803340451305e-4,0.5585904789667668,262.3675342543475,270,0.009842299352917208,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,TRUE,0.5769176467123633,FALSE,FALSE,0.03446516729500879,0.03446516729500879
mice_pmm,mutil,other,all,pooled_cl,none,clustered,3.682118585197428e-4,6.397579091898227e-4,0.5755487399695289,262.3218806269462,270,0.009992385399846296,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,TRUE,0.5654136174501901,FALSE,FALSE,0.035513282116916255,0.035513282116916255
mice_pmm,mcomm,other,all,pooled_cl,none,conventional,-1.6321083342429234e-4,9.69972012514777e-4,-0.1682634460773227,262.840998942975,270,0.008211311038982228,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,FALSE,0.8665054319687058,FALSE,FALSE,-0.010378147414989727,0.010378147414989727
mice_pmm,mcomm,other,all,pooled_cl,none,clustered,-1.6321083342429234e-4,0.0021955672491742184,-0.07433652213826658,263.017319969226,270,0.007564309562765868,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,FALSE,0.940799121453974,FALSE,FALSE,-0.0045835872464880375,0.0045835872464880375
mice_pmm,mlib,other,all,pooled_cl,none,conventional,-0.0012601242203885263,9.568357563196118e-4,-1.3169702449618814,262.6580890699302,270,0.008858506939180838,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,FALSE,0.18899642367461883,FALSE,FALSE,-0.08099372951557256,0.08099372951557256
mice_pmm,mlib,other,all,pooled_cl,none,clustered,-0.0012601242203885263,0.0015068095795208012,-0.8362863081805424,262.9013492185364,270,0.007992541293198015,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,FALSE,0.4037533109787026,FALSE,FALSE,-0.051508830229251755,0.051508830229251755
mice_pmm,mpos,other,all,pooled_cl,none,conventional,0.0014238365033053166,0.0014394621974121793,0.9891447693902945,262.8741595005619,270,0.008091439368715207,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,TRUE,0.3235018918758956,FALSE,FALSE,0.0608946581829746,0.0608946581829746
mice_pmm,mpos,other,all,pooled_cl,none,clustered,0.0014238365033053166,0.002484316201458315,0.5731301444113726,262.99782118133714,270,0.007637055678138155,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,TRUE,0.5670462810076035,FALSE,FALSE,0.035318815767278675,0.035318815767278675
mice_pmm,mneg,other,all,pooled_cl,none,conventional,-0.0014233350538128578,0.0014394467525829316,-0.9888070199601596,262.8745291210798,270,0.008090098648112479,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,FALSE,0.32366682962812,FALSE,FALSE,-0.0608738997615749,0.0608738997615749
mice_pmm,mneg,other,all,pooled_cl,none,clustered,-0.0014233350538128578,0.002484300225423988,-0.5729319827155518,262.99794261335205,270,0.007636603590923995,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,FALSE,0.5671802536949804,FALSE,FALSE,-0.03530661125098162,0.03530661125098162
mice_pmm,mcosmo,other,all,pooled_cl,n_cell,conventional,0.0022193536125947916,0.0010438557956388382,2.1261113094999393,262.3772723292059,270,0.009810135257798773,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,TRUE,0.03442781096767074,TRUE,FALSE,0.13014085204601797,0.13014085204601797
mice_pmm,mcosmo,other,all,pooled_cl,n_cell,clustered,0.0022193536125947916,0.0021640255955516136,1.0255671731225873,262.9084913549754,270,0.0079664704833457,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,TRUE,0.30603831598422493,FALSE,FALSE,0.06312404512188656,0.06312404512188656
mice_pmm,mutil,other,all,pooled_cl,n_cell,conventional,5.691847925844751e-4,6.521989915425143e-4,0.8727164561206963,262.40679820513947,270,0.009712286026363901,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,TRUE,0.3836155173429454,FALSE,FALSE,0.05379677836128578,0.05379677836128578
mice_pmm,mutil,other,all,pooled_cl,n_cell,clustered,5.691847925844751e-4,6.807067260952503e-4,0.8361674282983798,262.46340967304815,270,0.00952327370647174,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,TRUE,0.40382132127956294,FALSE,FALSE,0.05154436263995546,0.05154436263995546
mice_pmm,mcomm,other,all,pooled_cl,n_cell,conventional,-5.262842041854115e-4,9.257183013445791e-4,-0.5685144210944073,262.96920372430924,270,0.007743268329455587,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,FALSE,0.5701708790918258,FALSE,FALSE,-0.035036628942451804,0.035036628942451804
mice_pmm,mcomm,other,all,pooled_cl,n_cell,clustered,-5.262842041854115e-4,0.00217548053821851,-0.24191630076193785,263.0429486073924,270,0.007468221855609375,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,FALSE,0.809033511660607,FALSE,FALSE,-0.014914321265363274,0.014914321265363274
mice_pmm,mlib,other,all,pooled_cl,n_cell,conventional,-0.002261804463099663,9.621980646022062e-4,-2.3506641161606807,262.6219748014281,270,0.008983623741189358,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,FALSE,0.0194799174496042,TRUE,FALSE,-0.14355014097223187,0.14355014097223187
mice_pmm,mlib,other,all,pooled_cl,n_cell,clustered,-0.002261804463099663,0.0015538026415965096,-1.455657496357254,262.896053492162,270,0.008011847231842749,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,FALSE,0.14668042171184653,FALSE,FALSE,-0.08941779983222853,0.08941779983222853
mice_pmm,mpos,other,all,pooled_cl,n_cell,conventional,0.0027885384051793746,0.0014373627181629217,1.9400380780318112,262.8979180485763,270,0.008005052280269305,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,TRUE,0.053444408775773215,FALSE,FALSE,0.1188036983032493,0.1188036983032493
mice_pmm,mpos,other,all,pooled_cl,n_cell,clustered,0.0027885384051793746,0.0025483897739681577,1.0942354398311982,263.0084246137141,270,0.007597534603224398,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,TRUE,0.2748528478811691,FALSE,FALSE,0.06731930485105093,0.06731930485105093
mice_pmm,mneg,other,all,pooled_cl,n_cell,conventional,-0.0027880886672850417,0.001437344205983204,-1.939750169569071,262.8982713253444,270,0.008003764547479246,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,FALSE,0.053479589491495214,FALSE,FALSE,-0.11878623752554217,0.11878623752554217
mice_pmm,mneg,other,all,pooled_cl,n_cell,clustered,-0.0027880886672850417,0.002548375310501255,-1.0940651699912427,263.0085351303996,270,0.007597122206813696,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,FALSE,0.27492737342634954,FALSE,FALSE,-0.06730886293281314,0.06730886293281314
mice_pmm,mcosmo,other,all,pooled_cl,n_eff,conventional,0.0021876498960052117,0.0010305293788139146,2.122840882540469,262.33843650667734,270,0.00993809132065419,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,TRUE,0.03470381072584529,TRUE,FALSE,0.12995350505636435,0.12995350505636435
mice_pmm,mcosmo,other,all,pooled_cl,n_eff,clustered,0.0021876498960052117,0.0021380000068841423,1.023222586043593,262.90057604348726,270,0.007995361279167027,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,TRUE,0.3071432137876004,FALSE,FALSE,0.06298125229390764,0.06298125229390764
mice_pmm,mutil,other,all,pooled_cl,n_eff,conventional,4.954899222009378e-4,6.449298911755781e-4,0.7682849391547952,262.3876213451663,270,0.00977589472439034,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,TRUE,0.44300882190910895,FALSE,FALSE,0.047376470945133545,0.047376470945133545
mice_pmm,mutil,other,all,pooled_cl,n_eff,clustered,4.954899222009378e-4,6.890543606845454e-4,0.7190868391119246,262.47561757047316,270,0.009482268870901,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,TRUE,0.4727271183816085,FALSE,FALSE,0.04434140913565369,0.04434140913565369
mice_pmm,mcomm,other,all,pooled_cl,n_eff,conventional,-6.1564325697779e-4,9.210363411649183e-4,-0.6684245012516336,262.96049545870267,270,0.0077754596936830634,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,FALSE,0.5044489666959386,FALSE,FALSE,-0.04118494290201918,0.04118494290201918
mice_pmm,mcomm,other,all,pooled_cl,n_eff,clustered,-6.1564325697779e-4,0.002150858858412856,-0.28623136035624414,263.0411727618854,270,0.007474897376262796,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,FALSE,0.7749262258284254,FALSE,FALSE,-0.01764565261266924,0.01764565261266924
mice_pmm,mlib,other,all,pooled_cl,n_eff,conventional,-0.0020670336158012197,9.374751703080588e-4,-2.204894253489383,262.56094742781323,270,0.009193156288155922,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,FALSE,0.028328758957758854,TRUE,FALSE,-0.13483069973148015,0.13483069973148015
mice_pmm,mlib,other,all,pooled_cl,n_eff,clustered,-0.0020670336158012197,0.0015575936040062356,-1.3270686336183393,262.88438822909393,270,0.0080542991748309,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,FALSE,0.18563742855810497,FALSE,FALSE,-0.08157575989716012,0.08157575989716012
mice_pmm,mpos,other,all,pooled_cl,n_eff,conventional,0.002683139818205982,0.001418925251368617,1.8909662898859354,262.8896112006587,270,0.00803530451644434,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,TRUE,0.05972831402360344,FALSE,FALSE,0.11584129480387576,0.11584129480387576
mice_pmm,mpos,other,all,pooled_cl,n_eff,clustered,0.002683139818205982,0.002529636904946416,1.0606817970434446,263.00643322776824,270,0.007604963824623656,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,TRUE,0.2898075921840286,FALSE,FALSE,0.06526420228503069,0.06526420228503069
mice_pmm,mneg,other,all,pooled_cl,n_eff,conventional,-0.0026826768727789435,0.001418907748685571,-1.8906633466933183,262.8899978640025,270,0.008033897502657615,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,FALSE,0.05976894232815453,FALSE,FALSE,-0.11582290133722906,0.11582290133722906
mice_pmm,mneg,other,all,pooled_cl,n_eff,clustered,-0.0026826768727789435,0.0025296261620082624,-1.0605032921738817,263.0065527691826,270,0.007604517944653472,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,FALSE,0.28988859676193207,FALSE,FALSE,-0.06525325080963378,0.06525325080963378
mice_pmm,mcosmo,other,all,pooled_cl,pop,conventional,0.0029695772292025946,0.0010748516889119058,2.762778585954271,259.8533252538153,270,0.016872568593451223,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,TRUE,0.006140638683519065,TRUE,FALSE,0.16892554672705046,0.16892554672705046
mice_pmm,mcosmo,other,all,pooled_cl,pop,clustered,0.0029695772292025946,0.0025736517929394855,1.1538379967908963,262.60029611753646,270,0.00905832549160693,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,TRUE,0.24961564050592663,FALSE,FALSE,0.07102301584719746,0.07102301584719746
mice_pmm,mutil,other,all,pooled_cl,pop,conventional,9.349478575615743e-4,6.553736328516858e-4,1.426587538307568,259.8880252140225,270,0.016788205468037297,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,TRUE,0.15489902733387437,FALSE,FALSE,0.08814779660386311,0.08814779660386311
mice_pmm,mutil,other,all,pooled_cl,pop,clustered,9.349478575615743e-4,8.154354321655415e-4,1.1465627083172547,261.1669504653497,270,0.013466932102383219,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,TRUE,0.2526117662281792,FALSE,FALSE,0.07076987295571886,0.07076987295571886
mice_pmm,mcomm,other,all,pooled_cl,pop,conventional,-0.0013348315568148042,8.071959177465054e-4,-1.6536649002652652,261.5210458939556,270,0.012459775607726617,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,FALSE,0.09939541723434023,FALSE,FALSE,-0.10172679567184048,0.10172679567184048
mice_pmm,mcomm,other,all,pooled_cl,pop,clustered,-0.0013348315568148042,0.001877935138160865,-0.7107974762760213,262.8049095038048,270,0.00834085884844043,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,FALSE,0.47784007582920407,FALSE,FALSE,-0.04380382982110645,0.04380382982110645
mice_pmm,mlib,other,all,pooled_cl,pop,conventional,-0.0025690674319358547,9.847785395344978e-4,-2.608776825244634,262.47911373377684,270,0.009470509433660925,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,FALSE,0.009607708202432324,TRUE,FALSE,-0.15897578692849845,0.15897578692849845
mice_pmm,mlib,other,all,pooled_cl,pop,clustered,-0.0025690674319358547,0.0026130972192298374,-0.9831503447441731,262.98076969347335,270,0.007700420294523289,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,FALSE,0.32643707566174585,FALSE,FALSE,-0.06051475498822472,0.06051475498822472
mice_pmm,mpos,other,all,pooled_cl,pop,conventional,0.0039045250867642445,0.0014952340091557025,2.611313722705498,262.4951015771085,270,0.009416641173965188,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,TRUE,0.009538515947033206,TRUE,FALSE,0.15912174642948584,0.15912174642948584
mice_pmm,mpos,other,all,pooled_cl,pop,clustered,0.0039045250867642445,0.0029263787127994847,1.3342514657062372,262.9179296644752,270,0.007931958436351853,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,TRUE,0.18327592363981393,FALSE,FALSE,0.08200913480465223,0.08200913480465223
mice_pmm,mneg,other,all,pooled_cl,pop,conventional,-0.0039038989887507074,0.0014952037438130629,-2.6109478423288315,262.4987565402473,270,0.00940430495145656,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,FALSE,0.009548455523539034,TRUE,FALSE,-0.15909893611087136,0.15909893611087136
mice_pmm,mneg,other,all,pooled_cl,pop,clustered,-0.0039038989887507074,0.002926508433073871,-1.3339783834657295,262.9188278757024,270,0.007928670497933,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,FALSE,0.183365284313647,FALSE,FALSE,-0.0819923236719516,0.0819923236719516
mice_pmm,mcosmo,other,y2004_2008,fe_twoway,none,conventional,-0.008835594683392485,0.0020356973189462127,-4.34032829987037,97.77371604048629,135,0.022674969469962964,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,TRUE,3.4706163698483306e-5,TRUE,TRUE,-0.40193020985129296,-0.40193020985129296
mice_pmm,mcosmo,other,y2004_2008,fe_twoway,none,clustered,-0.008835594683392485,0.0030537384309621295,-2.893369842618999,97.98711483434592,135,0.02065957159489717,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,TRUE,0.0046971137806359475,TRUE,TRUE,-0.28055462491995364,-0.28055462491995364
mice_pmm,mutil,other,y2004_2008,fe_twoway,none,conventional,2.952900810175704e-4,0.0010574857800353514,0.2792378740144373,96.7668549162052,135,0.031235470039294912,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,TRUE,0.7806582188242557,FALSE,FALSE,0.028375015351560846,0.028375015351560846
mice_pmm,mutil,other,y2004_2008,fe_twoway,none,clustered,2.952900810175704e-4,0.0013866508099908965,0.2129520127850421,97.38619921828617,135,0.02613591739628933,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,TRUE,0.8318095305662832,FALSE,FALSE,0.02157406328965757,0.02157406328965757
mice_pmm,mcomm,other,y2004_2008,fe_twoway,none,conventional,0.0054531211162242256,0.0014146481431053166,3.8547543732351657,97.06816204842195,135,0.028813578133667014,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,FALSE,2.0817504435683388e-4,TRUE,TRUE,0.36435833516880145,-0.36435833516880145
mice_pmm,mcomm,other,y2004_2008,fe_twoway,none,clustered,0.0054531211162242256,0.001754775752722244,3.107588595160727,97.47143875623811,135,0.025394619345539993,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,FALSE,0.0024717438897376154,TRUE,TRUE,0.3002416336190112,-0.3002416336190112
mice_pmm,mlib,other,y2004_2008,fe_twoway,none,conventional,0.0030869572085917524,0.0012334071649443405,2.502788451639209,97.36033166068717,135,0.026358806212607336,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,FALSE,0.013987202329837682,TRUE,TRUE,0.24586311282169032,-0.24586311282169032
mice_pmm,mlib,other,y2004_2008,fe_twoway,none,clustered,0.0030869572085917524,0.0015896519518790915,1.9419076011844796,97.68934978128512,135,0.023449078856311506,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,FALSE,0.05502883203940008,FALSE,TRUE,0.19278816653894806,-0.19278816653894806
mice_pmm,mpos,other,y2004_2008,fe_twoway,none,conventional,-0.008540304602374912,0.0021033839435126607,-4.060268991172656,97.65675073154448,135,0.02374496660193503,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,TRUE,9.895093116930003e-5,TRUE,TRUE,-0.38004152273889985,-0.38004152273889985
mice_pmm,mpos,other,y2004_2008,fe_twoway,none,clustered,-0.008540304602374912,0.002749861458903007,-3.1057217718095034,97.86790149389644,135,0.021795944595591945,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,TRUE,0.002483412116374444,TRUE,TRUE,-0.29952372617322676,-0.29952372617322676
mice_pmm,mneg,other,y2004_2008,fe_twoway,none,conventional,0.008540078324815977,0.002103373804395353,4.0601809849347985,97.65695164635876,135,0.02374314837408812,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,FALSE,9.898269127617094e-5,TRUE,TRUE,0.380034140581869,-0.380034140581869
mice_pmm,mneg,other,y2004_2008,fe_twoway,none,clustered,0.008540078324815977,0.002749719920602853,3.105799343717755,97.8679872223035,135,0.021795137128728014,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,FALSE,0.0024828193547275293,TRUE,TRUE,0.2995304167898485,-0.2995304167898485
mice_pmm,mcosmo,other,y2004_2008,fe_twoway,n_cell,conventional,-0.008160400951248814,0.0018689955481631,-4.366196034693116,97.77333103107028,135,0.022678530129623745,10,unemp,share,all,mi,unweighted,wb_nat,raw,gaussian,TRUE,3.1441094950831376e-5,TRUE,TRUE,-0.40393644079419316,-0.40393644079419316
