cntry,year,edu3,mcosmo,mutil,mcomm,mlib,mpos,mneg,n,growth,unemp,bailout
DE,2012,low,0.3677440578994983,0.04857033199002111,0.2623111823889026,0.27992365051950546,0.4163143898895194,0.542234832908408,579,0.418497594,5.3800001140000004,0
DE,2012,mid,0.43261555486848075,0.04530614234775483,0.22774796905161013,0.27287389680107493,0.47792169721623556,0.5006218658526851,1538,0.418497594,5.3800001140000004,0
DE,2013,high,0.5164188002602637,0.04771008688691616,0.165137160716429,0.2626038708355781,0.5641288871471798,0.42774103155200716,492,0.437591303,5.230000019,0
DE,2013,low,0.3744401810310901,0.04021306134942498,0.2619879531243168,0.26881334994971356,0.4146532423805151,0.5308013030740304,330,0.437591303,5.230000019,0
DE,2013,mid,0.41797461039264316,0.04468344724492265,0.2327790606479131,0.2731421166871987,0.46265805763756584,0.5059211773351118,732,0.437591303,5.230000019,0
DK,2004,high,0.4956489268452019,0.10802829771311147,0.18563616620565043,0.18776397313288432,0.6036772245583134,0.3734001393385348,1396,2.668219267,5.199999809,0
DK,2004,low,0.3586237741849987,0.08722888506051771,0.2693905159466384,0.19292009011396766,0.44585265924551637,0.46231060606060603,196,2.668219267,5.199999809,0
DK,2004,mid,0.4485009254030993,0.09754542709705753,0.2320393374741201,0.18930561437354915,0.5460463525001569,0.42134495184766924,368,2.668219267,5.199999809,0
DK,2005,high,0.5214718759792486,0.11327974788095431,0.19078362618912217,0.15301702877105022,0.6347516238602029,0.34380065496017237,1492,2.336641308,4.829999924,0
DK,2005,low,0.3708416840361285,0.11621539468761691,0.2644193255304366,0.15593100315322536,0.4870570787237454,0.420350328683662,108,2.336641308,4.829999924,0
DK,2005,mid,0.45577574525745257,0.11637267711962834,0.24742426442121565,0.1438419473480449,0.5721484223770809,0.3912662117692605,328,2.336641308,4.829999924,0
DK,2006,high,0.5270648398106264,0.11934711278110155,0.1583715363911993,0.16853111775864585,0.6464119525917279,0.32690265414984515,712,3.913007978,3.9000000950000002,0
DK,2006,low,0.46449096880131363,0.13386699507389163,0.1759031198686371,0.10504926108374384,0.5983579638752052,0.28095238095238095,58,3.913007978,3.9000000950000002,0
DK,2006,mid,0.4600041344423367,0.1245433873242862,0.24568437180796732,0.14167821878496037,0.5845475217666228,0.38736259059292766,178,3.913007978,3.9000000950000002,0
DK,2007,high,0.5617803947211754,0.1134285372172317,0.15944628124978058,0.14381046648879758,0.675208931938407,0.30325674773857814,743,0.909238928,3.799999952,0
DK,2007,low,0.4551286676286676,0.1183411495911496,0.24977693602693601,0.11008658008658008,0.5734698172198172,0.35986351611351614,60,0.909238928,3.799999952,0
DK,2007,mid,0.5429424328430951,0.12896347581778045,0.20282030331699205,0.11202875490954961,0.6719059086608755,0.3148490582265417,151,0.909238928,3.799999952,0
DK,2008,high,0.5510145900937125,0.09314793694780396,0.18377385948862013,0.15876574112943795,0.6441625270415164,0.34253960061805805,1504,-0.512016745,3.680000067,0
DK,2008,low,0.38333692451339507,0.1065700639230051,0.2924118365294836,0.11473999856352797,0.4899069884364002,0.40715183509301156,136,-0.512016745,3.680000067,0
DK,2008,mid,0.5100617875785661,0.09240438904868435,0.2515726536699691,0.11911553211888783,0.6024661766272504,0.3706881857888569,298,-0.512016745,3.680000067,0
DK,2009,high,0.5142236221183589,0.09026733500417711,0.21386066517645463,0.1645786764207817,0.6044909571225361,0.37843934159723636,703,-4.90654773,6.409999847,0
DK,2009,low,0.3679464568353457,0.07838375616153394,0.35767874101207436,0.14660832994166328,0.44633021299687964,0.5042870709537376,81,-4.90654773,6.409999847,0
DK,2009,mid,0.4535698600915992,0.1012398833051007,0.2383807014241797,0.14883854068636676,0.5548097433967,0.3872192421105465,138,-4.90654773,6.409999847,0
DK,2010,high,0.5231606040497878,0.07099579068723064,0.24245196298945468,0.14414811208109152,0.5941563947370185,0.3866000750705462,1507,1.870991147,7.75,0
DK,2010,low,0.37008281573498963,0.0754399585921325,0.30885955831608003,0.14416839199447895,0.4455227743271222,0.453027950310559,138,1.870991147,7.75,0
DK,2010,mid,0.4655524317911025,0.09699068973993445,0.2961296424287361,0.12017919978645054,0.5625431215310369,0.4163088422151866,331,1.870991147,7.75,0
DK,2011,high,0.54634067581363,0.07356830255581989,0.19768170841333116,0.17270057535314123,0.6199089783694499,0.37038228376647236,1442,1.336777767,7.769999981,0
DK,2011,low,0.40964798617859843,0.06306284418529316,0.2888591944714394,0.12958643774970305,0.4727108303638916,0.41844563222114245,147,1.336777767,7.769999981,0
DK,2011,mid,0.45752520495377635,0.10137833594976452,0.2382215245072388,0.16573207744636315,0.5589035409035409,0.40395360195360197,350,1.336777767,7.769999981,0
DK,2012,high,0.545348939861135,0.05803280620353791,0.19629780056609325,0.18581814618399983,0.6033817460646729,0.3821159467500931,1517,0.226499792,7.800000191,0
DK,2012,low,0.4444486531986532,0.04355218855218855,0.2597895622895623,0.1355429292929293,0.48800084175084174,0.39533249158249156,120,0.226499792,7.800000191,0
DK,2012,mid,0.46166900266578725,0.0771075030721333,0.2544969946095348,0.15849498839852538,0.5387765057379206,0.41299198300806017,311,0.226499792,7.800000191,0
DK,2013,high,0.5375730549643593,0.06249278097104184,0.2223316940708245,0.1644272394272394,0.6000658359354012,0.38675893349806395,759,0.933340972,7.3800001140000004,0
DK,2013,low,0.3740403052046888,0.07026082745260827,0.3428694973215521,0.15803484947320565,0.44430113265729704,0.5009043467947577,73,0.933340972,7.3800001140000004,0
DK,2013,mid,0.4791253306878307,0.08375496031746031,0.27455357142857145,0.15562169312169313,0.562880291005291,0.43017526455026456,144,0.933340972,7.3800001140000004,0
EE,2004,high,0.45057937704996526,0.09605474668499879,0.18499331356474213,0.22915687642578397,0.5466341237349641,0.4141501899905261,357,6.804007771,10.25,0
EE,2004,low,0.3941744730679157,0.16767174082747854,0.1715359094457455,0.20104410616705698,0.5618462138953942,0.3725800156128025,122,6.804007771,10.25,0
EE,2004,mid,0.435572132069253,0.12116392884147202,0.18960921249788812,0.1999119242881239,0.556736060910725,0.389521136786012,521,6.804007771,10.25,0
EE,2005,high,0.4440511994271393,0.0978672872657835,0.1898454469507101,0.23064208139396108,0.5419184866929228,0.4204875283446712,665,9.526426972,8.029999733,0
EE,2005,low,0.404799834122264,0.10809075400196895,0.15446740435058193,0.18310929724481126,0.5128905881242329,0.33757670159539316,214,9.526426972,8.029999733,0
EE,2005,mid,0.4133678002779636,0.10219462680896438,0.18630878599118164,0.22371862358250744,0.515562427086928,0.41002740957368905,1102,9.526426972,8.029999733,0
EE,2006,high,0.444333936106088,0.10347724532851114,0.16545484227446253,0.23610106489853325,0.5478111814345992,0.4015559071729958,316,9.76558337,5.909999847,0
EE,2006,low,0.39635547201336674,0.10216861598440545,0.2303049289891395,0.12204817599554442,0.4985240879977722,0.3523531049846839,114,9.76558337,5.909999847,0
EE,2006,mid,0.4302510138670853,0.09505505407291122,0.16745421245421246,0.21438257674864816,0.5253060679399965,0.3818367892028606,560,9.76558337,5.909999847,0
EE,2007,high,0.6265050086789217,0.08281824455737499,0.09382008490704143,0.13598709663927055,0.7093232532362967,0.22980718154631197,345,7.57914052,4.590000153,0
EE,2007,low,0.5714346764346764,0.08209401709401709,0.13927350427350427,0.07642857142857143,0.6535286935286936,0.2157020757020757,130,7.57914052,4.590000153,0
EE,2007,mid,0.6164166779401155,0.09978390207882396,0.10837849758748196,0.10315529739357865,0.7162005800189394,0.2115337949810606,512,7.57914052,4.590000153,0
EE,2008,high,0.6606139074359413,0.07256814513170445,0.10249508808830843,0.11206297233839607,0.7331820525676458,0.2145580604267045,708,-5.132000958,5.449999809,0
EE,2008,low,0.4815436507936508,0.08828174603174603,0.15687301587301586,0.1183015873015873,0.5698253968253968,0.2751746031746032,200,-5.132000958,5.449999809,0
EE,2008,mid,0.5861573741489472,0.0798924857913622,0.12739529769024152,0.111985553979936,0.6660498599403094,0.2393808516701775,1068,-5.132000958,5.449999809,0
EE,2009,high,0.651368363437329,0.0798050608395436,0.10870910698496905,0.12298219022356953,0.7311734242768726,0.2316912972085386,377,-14.62905503,13.55000019,0
EE,2009,low,0.47422305764411027,0.0506390977443609,0.13739348370927318,0.13774436090225564,0.5248621553884711,0.2751378446115288,95,-14.62905503,13.55000019,0
EE,2009,mid,0.6041453810131971,0.077811986863711,0.1538207747977863,0.10675059295748951,0.6819573678769081,0.2605713677552758,522,-14.62905503,13.55000019,0
EE,2010,high,0.6157140819528496,0.07496586995945147,0.12284573221672067,0.13512643397110663,0.690679951912301,0.2579721661878273,779,2.444265118,16.70999908,0
EE,2010,low,0.45376984126984127,0.05548469387755102,0.19888038548752834,0.05972222222222222,0.5092545351473923,0.2586026077097506,168,2.444265118,16.70999908,0
EE,2010,mid,0.5833724529750045,0.0635291297950768,0.15341222402066368,0.1231405602357516,0.6469015827700813,0.2765527842564153,1019,2.444265118,16.70999908,0
EE,2011,high,0.5721078312277292,0.06483438613540654,0.14811103012633625,0.15117124230644638,0.6369422173631357,0.29928227243278266,784,7.263084581,12.32999992,0
EE,2011,low,0.4488009592326139,0.05373415553271668,0.19516957862281603,0.15841041452552243,0.5025351147653306,0.3535799931483385,139,7.263084581,12.32999992,0
EE,2011,mid,0.5162095882840564,0.05046744036105738,0.1664087685364281,0.16439969604863222,0.5666770286451137,0.3308084645850603,1034,7.263084581,12.32999992,0
EE,2012,high,0.6070585949118924,0.05346284491641154,0.1117276509941382,0.1752610033902093,0.6605214398283039,0.2869886543843475,743,3.228200494,10.02000046,0
EE,2012,low,0.4521933621933622,0.06656565656565656,0.1576911976911977,0.14779220779220778,0.5187590187590188,0.30548340548340547,165,3.228200494,10.02000046,0
EE,2012,mid,0.540639212674317,0.05100411132194813,0.14102587271467726,0.18194180898165718,0.5916433239962652,0.32296768169633444,1054,3.228200494,10.02000046,0
EE,2013,high,0.6161582024113993,0.043283400316648395,0.09222993545244185,0.19462002192181221,0.6594416027280477,0.28684995737425406,391,1.458428636,8.630000114,0
EE,2013,low,0.37929782082324454,0.019774011299435026,0.19778046811945116,0.16585956416464892,0.3990718321226796,0.3636400322841001,59,1.458428636,8.630000114,0
EE,2013,mid,0.5168071492657128,0.04603663678249314,0.13095120042633854,0.1772915696948846,0.562843786048206,0.30824277012122314,543,1.458428636,8.630000114,0
ES,2004,high,0.6194699756049449,0.17235724398301086,0.07270001073682056,0.0720780866486388,0.7918272195879558,0.14477809738545935,489,3.122795242,11.09000015,0
ES,2004,low,0.500413701431801,0.14609673885691984,0.11545408148914936,0.08645176781488999,0.6465104402887208,0.20190584930403935,884,3.122795242,11.09000015,0
ES,2004,mid,0.5968027194313368,0.15535598288813723,0.09458178477471083,0.056796490397776574,0.752158702319474,0.1513782751724874,622,3.122795242,11.09000015,0
ES,2005,high,0.6218354585701524,0.1455597438590636,0.065552512491288,0.0786169109298361,0.767395202429216,0.1441694234211241,441,3.652032674,9.149999619,0
ES,2005,low,0.4413568760477203,0.08998366542956317,0.11346100721843885,0.06863483655992574,0.5313405414772835,0.18209584377836457,841,3.652032674,9.149999619,0
ES,2005,mid,0.5587485133913705,0.12985957164528594,0.09701992892469083,0.07945135111801778,0.6886080850366565,0.17647128004270862,630,3.652032674,9.149999619,0
ES,2006,high,0.6251026895558146,0.15485878415565915,0.07740899147149147,0.06971286815036815,0.7799614737114737,0.1471218596218596,192,4.102727115,8.449999809,0
ES,2006,low,0.40370447188629005,0.11280584007856735,0.08326136053408781,0.043962971235698506,0.5165103119648574,0.12722433176978631,407,4.102727115,8.449999809,0
ES,2006,mid,0.5687046140993509,0.1516652207441681,0.07591032870638134,0.07543036276588908,0.720369834843519,0.15134069147227042,304,4.102727115,8.449999809,0
ES,2007,high,0.6146031746031746,0.15587301587301586,0.08967032967032967,0.07831501831501832,0.7704761904761904,0.16798534798534798,195,3.604687971,8.229999542,0
ES,2007,low,0.4713216957605985,0.12182044887780548,0.10798004987531172,0.06446384039900249,0.593142144638404,0.17244389027431423,401,3.604687971,8.229999542,0
ES,2007,mid,0.5559511131396115,0.13220624778132764,0.12068816877123587,0.0697487195091029,0.6881573609209392,0.19043688828033875,313,3.604687971,8.229999542,0
ES,2008,high,0.6543945953036862,0.13853469762560672,0.08760330578512397,0.06161616161616162,0.7929292929292929,0.14921946740128558,363,0.887145182,11.25,0
ES,2008,low,0.4445927946796002,0.06592996766607878,0.1531539351851852,0.08400848765432099,0.5105227623456791,0.23716242283950617,864,0.887145182,11.25,0
ES,2008,mid,0.5333976833976833,0.11995868048499628,0.14761114497956604,0.06958725642936169,0.6533563638826797,0.2171984014089277,703,0.887145182,11.25,0
ES,2009,high,0.6682024718284261,0.17705379861868412,0.034178480552526355,0.06713013449654671,0.8452562704471102,0.10130861504907307,262,-3.763231927,17.86000061,0
ES,2009,low,0.533534494130062,0.18590885107505606,0.06660730774304181,0.06436485951721409,0.7194433452051181,0.1309721672602559,361,-3.763231927,17.86000061,0
ES,2009,mid,0.6369981325863678,0.19204014939309058,0.0546218487394958,0.07992530345471521,0.8290382819794585,0.134547152194211,357,-3.763231927,17.86000061,0
ES,2010,high,0.5784951790633609,0.13801160960251868,0.10742571822117276,0.1347451790633609,0.7165067886658796,0.24217089728453364,484,0.163010231,19.86000061,0
ES,2010,low,0.3725457613252889,0.07813720254665137,0.19704482962356978,0.14098611726564483,0.45068296387194023,0.3380309468892146,762,0.163010231,19.86000061,0
ES,2010,mid,0.49929143981120555,0.10582408481383591,0.1491105892643228,0.13889248054694614,0.6051155246250415,0.28800306981126894,683,0.163010231,19.86000061,0
ES,2011,high,0.5450553106241729,0.1169975068178661,0.11917940675425705,0.14491548039452232,0.662052817442039,0.2640948871487794,501,-0.814373455,21.38999939,0
ES,2011,low,0.37140758547008546,0.06617891564700075,0.2158394464577975,0.1431166056166056,0.43758650111708625,0.3589560520744031,752,-0.814373455,21.38999939,0
ES,2011,mid,0.4941161563803073,0.09310364687723179,0.15534303222982468,0.15438926901191052,0.5872198032575391,0.3097323012417352,689,-0.814373455,21.38999939,0
ES,2012,high,0.5065068598498831,0.10447582133628645,0.0936338747385259,0.18491832779623477,0.6109826811861696,0.27855220253476065,516,-2.959441302,24.79000092,1
ES,2012,low,0.354802937047835,0.06307634164777022,0.17311197494870964,0.2103692905733722,0.4178792786956052,0.38348126552208184,735,-2.959441302,24.79000092,1
ES,2012,mid,0.4446097411860607,0.09360097819441614,0.16604001086882683,0.18305312139120983,0.5382107193804768,0.3490931322600367,701,-2.959441302,24.79000092,1
ES,2013,high,0.5019454989454989,0.08364890664890665,0.13011599511599511,0.2151986901986902,0.5855944055944056,0.3453146853146853,275,-1.435394259,26.09000015,1
ES,2013,low,0.3062960174858192,0.03999245953920175,0.21580303549142077,0.22827675943823253,0.3462884770250209,0.44407979492965327,353,-1.435394259,26.09000015,1
ES,2013,mid,0.4095101934023217,0.05582823396234475,0.20726593620179626,0.19328484926152564,0.4653384273646664,0.4005507854633219,343,-1.435394259,26.09000015,1
FI,2004,high,0.5122838744588745,0.048336976911976914,0.1846433621933622,0.23373578643578644,0.5606208513708514,0.4183791486291486,1000,3.99209129,10.35999966,0
FI,2004,low,0.3854810004810005,0.054166019166019166,0.2338935138935139,0.23415177415177416,0.43964701964701963,0.46804528804528805,390,3.99209129,10.35999966,0
FI,2004,mid,0.48887774558601393,0.06678429041923582,0.1906538642498081,0.21468253968253967,0.5556620360052498,0.40533640393234777,641,3.99209129,10.35999966,0
FI,2005,high,0.5149877453197372,0.05224476786348014,0.17274430242237082,0.24795074978676587,0.5672325131832174,0.4206950522091367,994,2.779850556,8.380000114,0
FI,2005,low,0.36995981562910696,0.05112201883855427,0.2479820704230153,0.2731933129570925,0.42108183446766123,0.5211753833801078,381,2.779850556,8.380000114,0
FI,2005,mid,0.45686152912343386,0.05685631828488971,0.22818994938042556,0.22158426670331433,0.5137178474083236,0.4497742160837399,630,2.779850556,8.380000114,0
FI,2006,high,0.5196347031963471,0.05442487497282018,0.15702171279470692,0.24543534308700649,0.5740595781691672,0.40245705588171343,511,4.027409658,7.71999979,0
FI,2006,low,0.3670861678004535,0.03807256235827664,0.2436938775510204,0.28829024943310655,0.40515873015873016,0.531984126984127,175,4.027409658,7.71999979,0
FI,2006,mid,0.4040496942670856,0.06827146283668023,0.21648387844040018,0.2610277403755665,0.4723211571037658,0.47751161881596665,299,4.027409658,7.71999979,0
FI,2007,high,0.5225336840162421,0.06163021410114433,0.12111018826135105,0.25984219269102987,0.5841638981173864,0.38095238095238093,516,5.299336507,6.849999905,0
FI,2007,low,0.4261323028338735,0.04378999418266434,0.1842537189395828,0.2568187484417851,0.46992229701653787,0.4410724673813679,191,5.299336507,6.849999905,0
FI,2007,mid,0.4863971346114203,0.0573399814471243,0.1625141723356009,0.24504741290455576,0.5437371160585446,0.4075615852401567,308,5.299336507,6.849999905,0
FI,2008,high,0.5167546328876378,0.07322816482915005,0.12897998279771677,0.24753968253968253,0.5899827977167879,0.37651966533739933,1015,0.783995061,6.3699998859999996,0
FI,2008,low,0.3797480620155039,0.0621608527131783,0.16080426356589148,0.23449612403100775,0.44190891472868216,0.3953003875968992,344,0.783995061,6.3699998859999996,0
FI,2008,mid,0.48551075268817206,0.05235407066052227,0.17883640552995392,0.2349116743471582,0.5378648233486943,0.41374807987711215,620,0.783995061,6.3699998859999996,0
FI,2009,high,0.5339357354663478,0.07945908966317129,0.12338721369333613,0.22796749735525246,0.613394825129519,0.3513547110485886,539,-8.074447432,8.25,0
FI,2009,low,0.4033491107286288,0.05522805507745267,0.16960699942627652,0.2874784853700516,0.4585771658060815,0.45708548479632816,166,-8.074447432,8.25,0
FI,2009,mid,0.4556288819875776,0.05762594893029675,0.176432022084196,0.2740812629399586,0.5132548309178744,0.4505132850241546,276,-8.074447432,8.25,0
FI,2010,high,0.5245837574523775,0.05548905253536633,0.13628866407694384,0.2581186771640458,0.5800728099877438,0.39440734124098964,1058,3.185958654,8.390000343,0
FI,2010,low,0.3268271411128554,0.05317460317460317,0.21402407116692831,0.3070730856445142,0.3800017442874586,0.5210971568114425,273,3.185958654,8.390000343,0
FI,2010,mid,0.4346783913505495,0.06854946261865537,0.17214531761483987,0.28673555988218263,0.5032278539692049,0.45888087749702244,607,3.185958654,8.390000343,0
FI,2011,high,0.537172897555279,0.062443338096774686,0.13544999154873308,0.24363658015642525,0.5996162356520537,0.37908657170515836,1033,2.547664838,7.78000021,0
FI,2011,low,0.39420289855072466,0.06695652173913043,0.2110144927536232,0.26260869565217393,0.46115942028985507,0.4736231884057971,230,2.547664838,7.78000021,0
FI,2011,mid,0.4275723735678825,0.07127749994516462,0.169344278476015,0.27641662645405163,0.49884987351304716,0.4457609049300666,668,2.547664838,7.78000021,0
FI,2012,high,0.5101000526592944,0.05538290829760024,0.12815993379974422,0.2798168208831716,0.5654829609568947,0.40797675468291583,1055,-1.397545728,7.690000057,0
FI,2012,low,0.30432692307692305,0.07541858017604286,0.19946900114810562,0.31630788365862994,0.3797455032529659,0.5157768848067356,268,-1.397545728,7.690000057,0
FI,2012,mid,0.41208320017044847,0.07618248641738574,0.18275806967082134,0.2853520826675189,0.48826568658783426,0.46811015233834025,596,-1.397545728,7.690000057,0
FI,2013,high,0.5160361377752682,0.04886834180312441,0.13700592885375493,0.2743741765480896,0.5649044795783926,0.41138010540184455,506,-0.901696316,8.18999958,0
FI,2013,low,0.2854563492063492,0.09583333333333333,0.2172420634920635,0.29313492063492064,0.38128968253968254,0.5103769841269842,120,-0.901696316,8.18999958,0
FI,2013,mid,0.45411500099000096,0.08266755766755766,0.15169022044022043,0.27098668036168033,0.5367825586575586,0.4226769008019008,296,-0.901696316,8.18999958,0
FR,2004,high,0.6245383066100197,0.08452500723417058,0.15687327649479044,0.11281506968757965,0.7090633138441903,0.2696883461823701,753,2.829752929,8.909999847,0
FR,2004,low,0.44924412189118074,0.06492784992784993,0.313143408878703,0.13150814871403108,0.5141719718190306,0.44465155759273406,340,2.829752929,8.909999847,0
FR,2004,mid,0.5238006969389948,0.06768467348254582,0.24622083294955635,0.1218682647140094,0.5914853704215406,0.36808909766356573,940,2.829752929,8.909999847,0
FR,2005,high,0.6642537156077447,0.05678218376368971,0.15985197468024417,0.10590208631820257,0.7210358993714344,0.26575406099844673,757,1.66321998,8.489999771,0
FR,2005,low,0.45697735650342286,0.04252614157827428,0.31189159708117054,0.14595087640111337,0.49950349808169714,0.4578424734822839,422,1.66321998,8.489999771,0
FR,2005,mid,0.5001149308050035,0.05981767761428778,0.2911465585799726,0.12955037295231,0.5599326084192913,0.4206969315322826,826,1.66321998,8.489999771,0
FR,2006,high,0.6962492924509499,0.05775912240000638,0.14034604131289213,0.10288311289692505,0.7540084148509563,0.2432291542098172,362,2.449323601,8.449999809,0
FR,2006,low,0.40444480684206713,0.05262919475248242,0.3010418931651808,0.17795716460100022,0.45707400159454953,0.47899905776618107,219,2.449323601,8.449999809,0
FR,2006,mid,0.5375017995667648,0.042740296568602835,0.2510102684116605,0.14554577930448,0.5802420961353676,0.3965560477161405,431,2.449323601,8.449999809,0
FR,2007,high,0.6725144655563374,0.05430545781531003,0.14514719680975838,0.10832844632105716,0.7268199233716475,0.25347564313081555,406,2.424736243,7.659999847,0
FR,2007,low,0.4183368219082505,0.06090397697540555,0.2909079016221873,0.1694117390545962,0.479240798883656,0.46031964067678355,182,2.424736243,7.659999847,0
FR,2007,mid,0.5325587458881298,0.057511643175150284,0.2581418449901862,0.13993942471430623,0.59007038906328,0.3980812697044924,422,2.424736243,7.659999847,0
FR,2008,high,0.6853884431265383,0.056190524642905595,0.12953587417873133,0.11301214217880884,0.741578967769444,0.24254801635754017,756,0.25494596,7.059999943,0
FR,2008,low,0.4609102934102934,0.050995670995671,0.2298430735930736,0.17769540644540643,0.5119059644059644,0.40753848003848003,360,0.25494596,7.059999943,0
FR,2008,mid,0.5458305464206752,0.05130543633762518,0.21800504276362645,0.14837828778279422,0.5971359827583004,0.3663833305464207,932,0.25494596,7.059999943,0
FR,2009,high,0.658327852319565,0.06319280014031395,0.1181136543014996,0.13274138384635623,0.721520652459879,0.2508550381478558,362,-2.873313828,8.739999771,0
FR,2009,low,0.4243295739348371,0.05952380952380952,0.2657644110275689,0.2293295739348371,0.4838533834586466,0.49509398496240603,190,-2.873313828,8.739999771,0
FR,2009,mid,0.5276908882439356,0.046063993693790536,0.2144362033752553,0.17569153319717654,0.5737548819377262,0.3901277365724318,443,-2.873313828,8.739999771,0
FR,2010,high,0.6435303002938907,0.038093596247831395,0.12616425223884137,0.15807784363410154,0.6816238965417221,0.2842420958729429,791,1.949437623,8.869999886,0
FR,2010,low,0.4075195049771321,0.05267881163764941,0.2762433221876321,0.19576175102809484,0.4601983166147815,0.472005073215727,413,1.949437623,8.869999886,0
FR,2010,mid,0.5219870530521418,0.04760340579867207,0.2219227879287051,0.17771752245125025,0.5695904588508138,0.39964031037995534,845,1.949437623,8.869999886,0
FR,2011,high,0.6069715007215007,0.042119726678550205,0.13845174433409727,0.17636077158135982,0.6490912274000509,0.3148125159154571,748,2.192700633,8.81000042,0
FR,2011,low,0.3694101867335563,0.05200644011785316,0.306717331581462,0.20393125895843286,0.42141662685140946,0.5106485905398949,368,2.192700633,8.81000042,0
FR,2011,mid,0.47400664811379095,0.055315484779770496,0.22048546691403834,0.21988936988936988,0.5293221328935614,0.4403748368034082,924,2.192700633,8.81000042,0
FR,2012,high,0.64115220528264,0.05453813497291758,0.13885542798586276,0.15623157036200513,0.6956903402555576,0.2950869983478679,759,0.313134751,9.399999619,0
FR,2012,low,0.4059841330795088,0.05166149682045636,0.28062637426799275,0.20970487444475883,0.45764562989996516,0.4903312487127516,346,0.313134751,9.399999619,0
FR,2012,mid,0.47647642212859603,0.05345733171820128,0.23826970131317957,0.20169621039186256,0.5299337538467973,0.4399659117050421,897,0.313134751,9.399999619,0
FR,2013,high,0.5999348958333334,0.0449280753968254,0.15613219246031745,0.1599423363095238,0.6448629712301587,0.31607452876984127,384,0.576326675,9.9200000760000009,0
FR,2013,low,0.41626322751322753,0.04989858906525573,0.26200396825396827,0.21627865961199294,0.46616181657848327,0.4782826278659612,180,0.576326675,9.9200000760000009,0
FR,2013,mid,0.430798466528555,0.04697269912977878,0.25870966545745305,0.2082094343709388,0.4777711656583338,0.46691909982839186,452,0.576326675,9.9200000760000009,0
GB,2004,high,0.5207481794691097,0.10931071512466861,0.16066143159166416,0.16699637571730594,0.6300588945937783,0.3276578073089701,473,2.355629762,4.590000153,0
GB,2004,low,0.28388569352181214,0.07292579388266719,0.2528639038409928,0.2164701613151748,0.3568114874044793,0.4693340651561676,742,2.355629762,4.590000153,0
GB,2004,mid,0.3830767430976199,0.07763498969135713,0.21436477965705522,0.1739144409290547,0.46071173278897704,0.3882792205861099,1437,2.355629762,4.590000153,0
GB,2005,high,0.4827398516386612,0.11399808855165998,0.162824691842549,0.18091355844332035,0.5967379401903211,0.34373825028586935,504,2.59328001,4.75,0
GB,2005,low,0.2560378247410666,0.049637253159697046,0.256532560678446,0.2308098177798926,0.3056750779007637,0.48734237845833855,802,2.59328001,4.75,0
GB,2005,mid,0.3796449936011207,0.06994562212035738,0.22007696245593372,0.18661078793453983,0.44959061572147807,0.40668775039047356,1322,2.59328001,4.75,0
GB,2006,high,0.5243112014453478,0.120050974319267,0.13850658149438638,0.16428571428571428,0.6443621757646147,0.30279229578010064,246,2.584104677,5.349999905,0
GB,2006,low,0.26747305506564767,0.03891534391534392,0.26899372917891434,0.26659318048206937,0.30638839898099157,0.5355869096609838,405,2.584104677,5.349999905,0
GB,2006,mid,0.39486336163403246,0.07895146108874658,0.19415073572639874,0.18538857571618883,0.47381482272277903,0.37953931144258757,641,2.584104677,5.349999905,0
GB,2007,high,0.5297340830551163,0.11266180518948046,0.1552348737773092,0.16915890587477303,0.6423958882445967,0.3243937796520822,271,2.269486875,5.260000229,0
GB,2007,low,0.2485021905724085,0.04007365381457391,0.2794677343103493,0.21888136076998063,0.2885758443869824,0.49834909508032993,413,2.269486875,5.260000229,0
GB,2007,mid,0.3925836519180675,0.07235890912838965,0.2327318289574783,0.16596197363242818,0.46494256104645715,0.3986938025899065,616,2.269486875,5.260000229,0
GB,2008,high,0.4858995257854179,0.12142116182572614,0.1484818547059211,0.16328459461239545,0.607320687611144,0.31176644931831654,482,-0.239638085,5.6199998859999996,0
GB,2008,low,0.23674228690091634,0.050054936603159954,0.27817579346767163,0.2243670845510947,0.28679722350407627,0.5025428780187663,788,-0.239638085,5.6199998859999996,0
GB,2008,mid,0.33215678996929,0.05901092648777834,0.22711036819833116,0.19807994003595855,0.3911677164570683,0.4251903082342897,1296,-0.239638085,5.6199998859999996,0
GB,2009,high,0.5003003003003003,0.0983765015015015,0.1396986271986272,0.18054348991848992,0.5986768018018018,0.32024211711711714,296,-4.247356266,7.5399999619999996,0
GB,2009,low,0.2812957580662963,0.04685033254438353,0.24015938421037572,0.2645557149806442,0.32814609061067984,0.5047150991910199,353,-4.247356266,7.5399999619999996,0
GB,2009,mid,0.328680932521294,0.050585492151757214,0.22585065536872764,0.21566605248834164,0.37926642467305116,0.4415167078570693,664,-4.247356266,7.5399999619999996,0
GB,2010,high,0.48690424453136316,0.07349723722605078,0.16471171954222802,0.19861561225968005,0.560401481757414,0.36332733180190807,590,2.131438198,7.7899999619999996,0
GB,2010,low,0.19828173775542196,0.03155596839807366,0.25280898438793176,0.2906326616852933,0.22983770615349564,0.543441646073225,741,2.131438198,7.7899999619999996,0
GB,2010,mid,0.31702156938044035,0.05536578341013825,0.24124935995903737,0.24120199692780336,0.3723873527905786,0.48245135688684077,1240,2.131438198,7.7899999619999996,0
GB,2011,high,0.43876223845167944,0.08190771012975982,0.16437553561000764,0.22489240400731084,0.5206699485814392,0.3892679396173185,644,1.457563391,8.039999962,0
